"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","5DVMA","25DVMA"
"2015/04/28","905.0","919.0","904.0","909.0","+12.0","3,304,100","121,600","301,400","2.48","-","-","900.6","872.5","2,907,160","3,344,164"
"2015/04/30","919.0","927.0","883.0","892.0","-17.0","6,408,700","94,000","334,000","3.55","-","-","898.4","874.2","3,242,060","3,464,140"
"2015/05/01","893.0","905.0","878.0","882.0","-10.0","2,719,500","87,400","301,300","3.45","-","-","894.4","876.0","3,288,680","3,458,804"
"2015/05/07","886.0","892.0","868.0","878.0","-4.0","3,034,200","86,600","332,700","3.84","-","-","891.6","878.0","3,498,180","3,436,044"
"2015/05/08","879.0","895.0","876.0","886.0","+8.0","3,164,600","98,200","341,900","3.48","-","-","889.4","880.2","3,726,220","3,447,024"
"2015/05/11","900.0","917.0","896.0","905.0","+19.0","3,137,100","152,700","311,900","2.04","-","-","888.6","883.6","3,692,820","3,394,860"
"2015/05/12","905.0","915.0","889.0","898.0","-7.0","1,784,000","139,700","340,100","2.43","-","-","889.8","886.3","2,767,880","3,289,988"
"2015/05/13","909.0","918.0","902.0","913.0","+15.0","2,608,600","172,600","293,200","1.70","-","-","896.0","889.2","2,745,700","3,276,256"
"2015/05/14","901.0","906.0","888.0","892.0","-21.0","2,798,400","107,800","345,300","3.20","-","-","898.8","891.0","2,698,540","3,315,492"
"2015/05/15","897.0","899.0","879.0","886.0","-6.0","2,015,300","92,600","354,000","3.82","-","-","898.8","892.8","2,468,680","3,323,324"
"2015/05/18","888.0","897.0","883.0","896.0","+10.0","1,440,900","79,500","315,000","3.96","-","-","897.0","892.9","2,129,440","2,994,212"
"2015/05/19","899.0","903.0","887.0","894.0","-2.0","2,053,700","72,500","326,300","4.50","-","-","896.2","892.2","2,183,380","2,791,788"
"2015/05/20","904.0","938.0","897.0","933.0","+39.0","5,693,900","115,500","265,600","2.30","-","-","900.2","893.2","2,800,440","2,875,012"
"2015/05/21","938.0","963.0","937.0","947.0","+14.0","5,225,100","148,500","154,100","1.04","-","-","911.2","895.0","3,285,780","2,948,420"
"2015/05/22","941.0","946.0","925.0","942.0","-5.0","2,678,700","111,500","223,800","2.01","-","-","922.4","896.9","3,418,460","2,974,148"
"2015/05/25","954.0","955.0","941.0","944.0","+2.0","3,277,500","102,300","189,400","1.85","-","-","932.0","899.2","3,785,780","2,997,764"
"2015/05/26","945.0","948.0","932.0","943.0","-1.0","1,676,600","105,600","165,300","1.57","-","-","941.8","901.5","3,710,360","2,997,488"
"2015/05/27","939.0","939.0","929.0","933.0","-10.0","1,867,800","105,900","177,200","1.67","-","-","941.8","903.4","2,945,140","2,967,424"
"2015/05/28","945.0","945.0","928.0","939.0","+6.0","1,794,300","104,500","199,300","1.91","-","-","940.2","905.4","2,258,980","2,908,940"
"2015/05/29","939.0","954.0","932.0","935.0","-4.0","4,204,300","103,500","201,100","1.94","-","-","938.8","908.2","2,564,100","2,980,360"
"2015/06/01","930.0","936.0","922.0","935.0","0.0","2,024,900","106,000","218,600","2.06","-","-","937.0","911.0","2,313,580","2,965,756"
"2015/06/02","936.0","940.0","927.0","934.0","-1.0","1,521,300","103,400","214,300","2.07","-","-","935.2","912.2","2,282,520","2,837,240"
"2015/06/03","925.0","928.0","917.0","921.0","-13.0","1,798,000","87,000","292,900","3.37","-","-","932.8","913.0","2,268,560","2,809,704"
"2015/06/04","932.0","934.0","917.0","922.0","+1.0","1,960,300","92,500","248,900","2.69","-","-","929.4","914.2","2,301,760","2,808,648"
"2015/06/05","926.0","936.0","922.0","934.0","+12.0","3,209,300","116,900","225,200","1.93","-","-","929.2","915.7","2,102,760","2,856,044"
"2015/06/08","940.0","945.0","931.0","942.0","+8.0","2,717,500","118,600","200,200","1.69","-","-","930.6","917.0","2,241,280","2,832,580"
"2015/06/09","930.0","932.0","916.0","916.0","-26.0","3,292,000","85,500","274,500","3.21","-","-","927.0","918.0","2,595,420","2,707,912"
"2015/06/10","926.0","937.0","911.0","913.0","-3.0","2,964,200","89,100","226,900","2.55","-","-","925.4","919.2","2,828,660","2,717,700"
"2015/06/11","928.0","932.0","921.0","926.0","+13.0","1,969,400","90,500","228,300","2.52","-","-","926.2","921.1","2,830,480","2,675,108"
