"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","5DVMA","25DVMA"
"2015/04/28","2,721.0","2,743.0","2,685.0","2,715.0","-150.0","1,835,000","24,900","88,000","3.53","-","-","2,790.4","2,767.9","904,380","842,912"
"2015/04/30","2,730.0","2,748.0","2,694.0","2,703.0","-12.0","1,281,500","3,400","71,200","20.94","-","-","2,770.4","2,764.4","1,078,520","834,584"
"2015/05/01","2,690.0","2,706.0","2,654.0","2,679.0","-24.0","670,600","1,200","46,000","38.33","-","-","2,745.2","2,760.4","1,125,100","832,916"
"2015/05/07","2,648.0","2,709.0","2,622.0","2,676.0","-3.0","651,800","1,400","43,500","31.07","-","-","2,727.6","2,756.0","1,121,780","827,744"
"2015/05/08","2,676.0","2,714.0","2,669.0","2,700.0","+24.0","565,300","1,300","39,900","30.69","-","-","2,694.6","2,751.8","1,000,840","828,704"
"2015/05/11","2,738.0","2,747.0","2,682.0","2,686.0","-14.0","707,100","1,100","42,300","38.45","-","-","2,688.8","2,750.5","775,260","813,288"
"2015/05/12","2,681.0","2,746.0","2,673.0","2,728.0","+42.0","555,700","1,800","40,900","22.72","-","-","2,693.8","2,752.9","630,100","782,448"
"2015/05/13","2,725.0","2,737.0","2,701.0","2,708.0","-20.0","500,300","1,000","42,000","42.00","-","-","2,699.6","2,752.1","596,040","769,144"
"2015/05/14","2,681.0","2,715.0","2,672.0","2,686.0","-22.0","383,900","500","45,000","90.00","-","-","2,701.6","2,750.8","542,460","755,052"
"2015/05/15","2,698.0","2,755.0","2,697.0","2,740.0","+54.0","446,400","500","35,500","71.00","-","-","2,709.6","2,752.0","518,680","743,276"
"2015/05/18","2,758.0","2,779.0","2,751.0","2,761.0","+21.0","799,200","700","24,600","35.14","-","-","2,724.6","2,752.0","537,100","728,828"
"2015/05/19","2,792.0","2,880.0","2,787.0","2,837.0","+76.0","898,900","600","37,000","61.67","-","-","2,746.4","2,754.3","605,740","732,860"
"2015/05/20","2,838.0","2,906.0","2,833.0","2,886.0","+49.0","1,171,700","700","31,900","45.57","-","-","2,782.0","2,759.0","740,020","742,908"
"2015/05/21","2,880.0","2,908.0","2,858.0","2,886.0","0.0","574,600","1,200","29,900","24.92","-","-","2,822.0","2,764.4","778,160","751,952"
"2015/05/22","2,908.0","2,917.0","2,883.0","2,917.0","+31.0","607,900","1,600","26,500","16.56","-","-","2,857.4","2,771.1","810,460","755,496"
"2015/05/25","2,939.0","2,939.0","2,891.0","2,904.0","-13.0","389,700","3,100","22,300","7.19","-","-","2,886.0","2,777.3","728,560","751,612"
"2015/05/26","2,900.0","2,914.0","2,875.0","2,896.0","-8.0","503,000","3,100","21,700","7.00","-","-","2,897.8","2,783.0","649,380","730,820"
"2015/05/27","2,896.0","2,941.0","2,879.0","2,930.0","+34.0","546,100","10,600","17,100","1.61","-","-","2,906.6","2,786.6","524,260","715,148"
"2015/05/28","2,940.0","3,000.0","2,925.0","2,981.0","+51.0","944,900","25,400","15,100","0.59","0.00","-","2,925.6","2,792.4","598,320","717,064"
"2015/05/29","2,998.0","3,065.0","2,967.0","2,970.0","-11.0","1,037,300","49,600","13,000","0.26","0.05","-","2,936.2","2,801.2","684,200","734,928"
"2015/06/01","2,923.0","2,964.0","2,910.0","2,948.0","-22.0","727,600","32,900","25,800","0.78","0.00","-","2,945.0","2,806.9","751,780","739,416"
"2015/06/02","2,950.0","2,957.0","2,895.0","2,899.0","-49.0","815,900","31,400","24,400","0.78","0.00","-","2,945.6","2,810.8","814,360","755,620"
"2015/06/03","2,899.0","2,945.0","2,890.0","2,922.0","+23.0","522,800","33,400","19,600","0.59","0.00","-","2,944.0","2,815.4","809,700","759,024"
"2015/06/04","2,934.0","2,956.0","2,910.0","2,930.0","+8.0","506,200","33,700","17,600","0.52","0.00","-","2,933.8","2,822.1","721,960","752,536"
"2015/06/05","2,929.0","2,935.0","2,884.0","2,905.0","-25.0","642,300","31,200","20,500","0.66","0.00","-","2,920.8","2,823.7","642,960","731,428"
"2015/06/08","2,911.0","2,913.0","2,888.0","2,904.0","-1.0","509,700","42,300","22,000","0.52","0.00","-","2,912.0","2,831.2","599,380","678,416"
"2015/06/09","2,907.0","2,913.0","2,869.0","2,874.0","-30.0","753,700","32,200","23,400","0.73","0.00","-","2,907.0","2,838.1","586,940","657,304"
"2015/06/10","2,870.0","2,907.0","2,850.0","2,853.0","-21.0","851,500","35,600","19,200","0.54","0.00","-","2,893.2","2,845.0","652,680","664,540"
"2015/06/11","2,850.0","2,863.0","2,797.0","2,809.0","-44.0","952,300","9,900","46,600","4.71","-","-","2,869.0","2,850.4","741,900","676,560"
"2015/06/12","2,837.0","2,847.0","2,749.0","2,756.0","-53.0","1,523,800","7,900","46,000","5.82","-","-","2,839.2","2,852.6","918,200","714,900"
"2015/06/15","2,726.0","2,752.0","2,704.0","2,749.0","-7.0","577,900","4,500","63,300","14.07","-","-","2,808.2","2,855.1","931,840","709,732"
"2015/06/16","2,749.0","2,773.0","2,699.0","2,701.0","-48.0","643,700","5,000","61,700","12.34","-","-","2,773.6","2,854.0","909,840","713,252"
