"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","5DVMA","25DVMA"
"2015/12/16","1,620.0","1,681.0","1,593.0","1,595.0","-","11,551,400","-","-","-","-","-","-","-","-","-"
"2015/12/17","1,631.0","1,691.0","1,611.0","1,691.0","+96.0","2,816,500","0","63,500","0.00","-","-","-","-","-","-"
"2015/12/18","1,730.0","1,759.0","1,652.0","1,657.0","-34.0","2,290,000","0","90,700","0.00","-","-","-","-","-","-"
"2015/12/21","1,702.0","1,780.0","1,702.0","1,754.0","+97.0","1,669,300","0","88,300","0.00","-","-","-","-","-","-"
"2015/12/22","1,786.0","1,804.0","1,734.0","1,793.0","+39.0","1,461,400","0","65,300","0.00","-","-","1,698.0","-","3,957,720","-"
"2015/12/24","1,793.0","1,793.0","1,658.0","1,700.0","-93.0","2,111,300","0","122,200","0.00","-","-","1,719.0","-","2,069,700","-"
"2015/12/25","1,700.0","1,730.0","1,669.0","1,670.0","-30.0","1,186,800","0","183,900","0.00","-","-","1,714.8","-","1,743,760","-"
"2015/12/28","1,658.0","1,693.0","1,654.0","1,671.0","+1.0","420,000","0","130,600","0.00","-","-","1,717.6","-","1,369,760","-"
"2015/12/29","1,665.0","1,698.0","1,652.0","1,691.0","+20.0","377,600","0","137,300","0.00","-","-","1,705.0","-","1,111,420","-"
"2015/12/30","1,700.0","1,728.0","1,699.0","1,720.0","+29.0","609,200","0","186,600","0.00","-","-","1,690.4","-","940,980","-"
"2016/01/04","1,760.0","1,761.0","1,692.0","1,722.0","+2.0","459,100","0","136,500","0.00","-","-","1,694.8","-","610,540","-"
"2016/01/05","1,720.0","1,739.0","1,707.0","1,739.0","+17.0","225,300","0","143,300","0.00","-","-","1,708.6","-","418,240","-"
"2016/01/06","1,721.0","1,730.0","1,706.0","1,713.0","-26.0","347,000","0","148,000","0.00","-","-","1,717.0","-","403,640","-"
"2016/01/07","1,715.0","1,715.0","1,646.0","1,665.0","-48.0","432,800","0","164,900","0.00","-","-","1,711.8","-","414,680","-"
"2016/01/08","1,640.0","1,695.0","1,616.0","1,691.0","+26.0","265,600","0","160,600","0.00","-","-","1,706.0","-","345,960","-"
"2016/01/12","1,690.0","1,691.0","1,650.0","1,677.0","-14.0","675,400","0","35,900","0.00","-","-","1,697.0","-","389,220","-"
"2016/01/13","1,682.0","1,690.0","1,660.0","1,681.0","+4.0","211,300","0","33,300","0.00","-","-","1,685.4","-","386,420","-"
"2016/01/14","1,649.0","1,678.0","1,625.0","1,671.0","-10.0","240,300","0","32,400","0.00","-","-","1,677.0","-","365,080","-"
