1801,0.000252518646820669,0.998718388860801,802.280542986425,778.841628959276,755.402714932127,-109,-19.1369863013699,-1,0,21.0416666666667,99,15
9437,0.000587312301804896,0.998220259931358,2703.5,2624.5,2545.5,-428.5,-69.7101449275362,-1,0,78.3115942028985,573.5,34
7951,0.00107808425190132,0.993767300190224,3133.55399061033,3020.66197183099,2907.76995305164,-505,-94.2608695652174,-4,0,108.710144927536,407,10
8227,0.000550690729432298,0.992597890452582,13918.3771929825,13455.1315789474,12991.8859649123,-2130,-415.588235294118,-10,10,461.470588235294,1880,30
9432,0.000595863609947534,0.979832802798126,4630.69909502262,4478.09728506787,4325.49547511312,-702,-116.54375,-4,6,128.33125,749,27
6586,0.000179592808594301,0.972505880788507,6836.72727272727,6590.18181818182,6343.63636363636,-1020,-175.060240963855,-10,0,185.421686746988,750,50
1925,0.000449909062764452,0.968874754603169,3101.23287671233,2989.69863013699,2878.16438356164,-602.5,-107.349206349206,-1,2,119.039682539683,548,64
