1812,1.00076698681504,0.987876210622851,634.368421052632,611.105263157895,587.842105263158,-102,-20.112676056338,-1,0,21.7183098591549,97,-42
1802,1.00093176231653,0.982490760828738,959.882882882883,923.648648648649,887.414414414414,-131,-28.8356164383562,-1,1,31.9324324324324,155,-98
9432,1.00046369753927,0.979693795119892,4350.31637168142,4194.94911504425,4039.58185840708,-702,-123.532051282051,-4,6,127.575949367089,749,-158
