9437,0.000583804173392553,1.00224752197356,2745.03863636364,2665.11590909091,2585.19318181818,-428.5,-68.7285714285714,-1,0,77.0281690140845,573.5,-50
1801,0.000250596987676187,1.00035436074685,812.227272727273,788.681818181818,765.136363636364,-109,-18.972602739726,-1,0,21.1780821917808,99,-5
8227,0.000541176210489458,0.995920360416019,13826.2719298246,13358.8157894737,12891.3596491228,-2130,-415.147058823529,-10,10,444.347826086957,1880,-110
7951,0.00108061716364348,0.994902831400974,3058.21028037383,2944.6308411215,2831.05140186916,-505,-93.3571428571429,-4,0,104.628571428571,407,-65
3291,0.000607078744676416,0.988251358915064,2239.5504587156,2142.65137614679,2045.75229357798,-537,-77.7671232876712,-1,0,85.8513513513514,333,-27
9432,0.000542279588557102,0.982162035061794,4642.51569506726,4489.54708520179,4336.57847533632,-702,-117.721518987342,-4,6,127.58125,749,-83
1925,0.000392458410142148,0.980249644042419,3123.03409090909,3011.10227272727,2899.17045454545,-602.5,-106.453125,-1,2,114.323076923077,548,-45
6586,0.000158513922406558,0.973017753826748,6767.46606334842,6522.39819004525,6277.33031674208,-1020,-174.047619047619,-10,0,180.833333333333,750,-10
1721,6.9775575630206E-06,0.84938381680468,1776.87224669604,1718.61674008811,1660.36123348018,-242,-45.0821917808219,-1,1,49.0833333333333,299,12
