"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","5DVMA","25DVMA"
"2015/02/23","936.0","936.0","920.0","920.0","-16.0","57,100","16,300","32,600","2.00","-","-","929.4","894.0","40,220","46,048"
"2015/02/24","931.0","955.0","926.0","941.0","+21.0","66,300","23,400","29,600","1.26","-","-","932.4","896.9","46,240","48,188"
"2015/02/25","935.0","938.0","927.0","931.0","-10.0","39,000","17,800","29,200","1.64","-","-","933.2","898.4","45,500","48,888"
"2015/02/26","931.0","939.0","931.0","937.0","+6.0","53,900","17,300","30,100","1.74","-","-","933.0","900.6","48,700","50,384"
"2015/02/27","933.0","938.0","920.0","935.0","-2.0","80,100","18,100","28,400","1.57","-","-","932.8","903.3","59,280","52,600"
"2015/03/02","935.0","944.0","928.0","935.0","0.0","41,800","18,600","26,300","1.41","-","-","935.8","905.1","56,220","53,284"
"2015/03/03","943.0","945.0","926.0","928.0","-7.0","35,300","17,000","26,700","1.57","-","-","933.2","906.7","50,020","54,008"
"2015/03/04","936.0","943.0","931.0","938.0","+10.0","48,700","20,800","27,100","1.30","-","-","934.6","908.1","51,960","54,780"
"2015/03/05","937.0","950.0","935.0","939.0","+1.0","40,000","21,800","28,300","1.30","-","-","935.0","910.5","49,180","53,464"
"2015/03/06","948.0","950.0","938.0","938.0","-1.0","43,900","22,000","28,400","1.29","-","-","935.6","913.2","41,940","53,048"
"2015/03/09","945.0","945.0","933.0","935.0","-3.0","27,000","18,800","28,400","1.51","-","-","935.6","915.3","38,980","52,652"
"2015/03/10","950.0","953.0","943.0","947.0","+12.0","35,400","22,100","25,400","1.14","-","-","939.4","918.2","39,000","53,068"
"2015/03/11","946.0","954.0","943.0","950.0","+3.0","24,200","23,200","22,500","0.97","0.00","-","941.8","921.6","34,100","51,796"
"2015/03/12","960.0","984.0","959.0","981.0","+31.0","55,100","31,900","21,300","0.67","0.00","-","950.2","926.2","37,120","51,184"
"2015/03/13","999.0","999.0","985.0","996.0","+15.0","72,700","31,800","22,300","0.70","0.00","-","961.8","932.1","42,880","51,868"
"2015/03/16","996.0","1,000.0","977.0","987.0","-9.0","39,900","30,000","22,100","0.74","0.00","-","972.2","937.9","45,460","51,720"
"2015/03/17","997.0","1,005.0","985.0","1,001.0","+14.0","52,500","30,700","19,200","0.63","0.00","-","983.0","941.8","48,880","48,936"
