9432,1.00041772294076,0.988416118594691,4705.88616071429,4627.77232142857,4549.65848214286,-702,-125.326923076923,-4,6,128.551282051282,749,356
1802,1.00083200495312,0.983830825672054,1040.87387387387,1022.74774774775,1004.62162162162,-131,-29.986301369863,-1,1,32.2739726027397,155,81
