"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","5DVMA","25DVMA"
"2015/03/02","2,268.0","2,351.0","2,267.0","2,350.0","+83.0","182,900","4,700","4,700","1.00","-","-","2,289.0","2,139.4","178,680","187,308"
"2015/03/03","2,378.0","2,384.0","2,338.0","2,347.0","-3.0","175,100","4,600","4,400","0.96","0.00","-","2,311.2","2,150.0","193,180","185,812"
"2015/03/04","2,369.0","2,390.0","2,357.0","2,381.0","+34.0","261,000","4,900","4,800","0.98","0.00","-","2,336.6","2,162.8","225,580","191,452"
"2015/03/05","2,397.0","2,431.0","2,387.0","2,422.0","+41.0","281,300","5,400","6,200","1.14","-","-","2,353.4","2,176.5","231,880","199,316"
"2015/03/06","2,423.0","2,491.0","2,410.0","2,484.0","+62.0","341,400","16,200","3,200","0.20","0.05","-","2,396.8","2,193.6","248,340","209,616"
"2015/03/09","2,490.0","2,589.0","2,460.0","2,574.0","+90.0","328,900","18,700","4,100","0.22","0.05","-","2,441.6","2,214.2","277,540","213,620"
"2015/03/10","2,574.0","2,595.0","2,494.0","2,513.0","-61.0","284,500","12,100","1,500","0.12","0.05","-","2,474.8","2,232.6","299,420","218,912"
"2015/03/11","2,524.0","2,534.0","2,503.0","2,526.0","+13.0","171,800","10,100","1,900","0.19","0.05","-","2,503.8","2,251.6","281,580","218,604"
"2015/03/12","2,398.0","2,539.0","2,389.0","2,528.0","+2.0","383,100","29,500","0","0.00","0.05","-","2,525.0","2,270.3","301,940","229,052"
"2015/03/13","2,546.0","2,561.0","2,485.0","2,511.0","-17.0","452,900","19,900","900","0.05","0.05","-","2,530.4","2,289.6","324,240","237,176"
"2015/03/16","2,512.0","2,525.0","2,485.0","2,511.0","0.0","122,600","13,800","2,600","0.19","0.05","-","2,517.8","2,309.2","282,980","234,536"
"2015/03/17","2,511.0","2,516.0","2,462.0","2,481.0","-30.0","213,300","9,300","1,400","0.15","0.05","-","2,511.4","2,326.7","268,740","233,996"
"2015/03/18","2,496.0","2,496.0","2,466.0","2,482.0","+1.0","110,500","10,600","2,600","0.25","0.05","-","2,502.6","2,341.3","256,480","213,904"
"2015/03/19","2,480.0","2,497.0","2,468.0","2,471.0","-11.0","111,900","8,800","3,000","0.34","0.05","-","2,491.2","2,353.9","202,240","209,240"
"2015/03/20","2,471.0","2,479.0","2,415.0","2,434.0","-37.0","307,600","22,600","3,500","0.15","0.05","-","2,475.8","2,367.0","173,180","214,664"
"2015/03/23","2,463.0","2,479.0","2,442.0","2,452.0","+18.0","242,800","9,700","2,200","0.23","0.05","-","2,464.0","2,380.6","197,220","217,632"
"2015/03/24","2,451.0","2,472.0","2,416.0","2,425.0","-27.0","248,500","10,200","2,000","0.20","0.05","-","2,452.8","2,390.9","204,260","223,092"
"2015/03/25","2,433.0","2,480.0","2,427.0","2,444.0","+19.0","194,700","47,100","1,500","0.03","0.05","-","2,445.2","2,402.6","221,100","223,860"
"2015/03/26","2,424.0","2,433.0","2,383.0","2,400.0","-44.0","180,300","13,000","400","0.03","0.00","-","2,431.0","2,410.8","234,780","221,736"
"2015/03/27","2,387.0","2,417.0","2,342.0","2,362.0","-38.0","187,500","18,300","3,800","0.21","0.05","-","2,416.6","2,416.5","210,760","224,164"
"2015/03/30","2,370.0","2,420.0","2,336.0","2,399.0","+37.0","177,200","19,800","2,800","0.14","0.05","-","2,406.0","2,423.6","197,640","226,812"
"2015/03/31","2,447.0","2,489.0","2,428.0","2,450.0","+51.0","231,000","11,900","1,700","0.14","0.05","-","2,411.0","2,432.2","194,140","231,948"
"2015/04/01","2,428.0","2,450.0","2,391.0","2,403.0","-47.0","224,300","3,500","1,300","0.37","0.05","-","2,402.8","2,438.2","200,060","236,960"
"2015/04/02","2,435.0","2,467.0","2,430.0","2,452.0","+49.0","171,600","5,400","1,700","0.31","0.05","-","2,413.2","2,442.7","198,320","233,832"
"2015/04/03","2,484.0","2,551.0","2,479.0","2,547.0","+95.0","170,200","6,300","5,600","0.89","0.05","-","2,450.2","2,453.9","194,860","230,276"
"2015/04/06","2,500.0","2,508.0","2,386.0","2,455.0","-92.0","320,400","8,100","7,100","0.88","0.00","-","2,461.4","2,458.1","223,500","235,776"
"2015/04/07","2,480.0","2,501.0","2,440.0","2,464.0","+9.0","100,200","3,400","6,200","1.82","-","-","2,464.2","2,462.8","197,340","232,780"
"2015/04/08","2,494.0","2,535.0","2,469.0","2,529.0","+65.0","224,000","4,200","1,100","0.26","0.05","-","2,489.4","2,468.7","197,280","231,300"
"2015/04/09","2,520.0","2,529.0","2,499.0","2,513.0","-16.0","78,500","3,800","7,100","1.87","-","-","2,501.6","2,472.4","178,660","223,188"
"2015/04/10","2,521.0","2,540.0","2,466.0","2,474.0","-39.0","189,900","3,700","4,100","1.11","-","-","2,487.0","2,472.0","182,600","217,128"
"2015/04/13","2,466.0","2,466.0","2,395.0","2,435.0","-39.0","316,900","3,200","7,100","2.22","-","-","2,483.0","2,466.4","181,900","216,648"
"2015/04/14","2,468.0","2,498.0","2,389.0","2,411.0","-24.0","371,000","16,800","7,000","0.42","0.00","-","2,472.4","2,462.3","236,060","220,108"
"2015/04/15","2,411.0","2,413.0","2,391.0","2,392.0","-19.0","218,200","2,600","18,100","6.96","-","-","2,445.0","2,457.0","234,900","221,964"
"2015/04/16","2,400.0","2,498.0","2,376.0","2,467.0","+75.0","249,800","46,600","5,700","0.12","0.00","-","2,435.8","2,454.5","269,160","216,632"
"2015/04/17","2,467.0","2,473.0","2,424.0","2,444.0","-23.0","214,200","16,800","13,000","0.77","0.00","-","2,429.8","2,451.8","274,020","207,084"
"2015/04/20","2,402.0","2,430.0","2,382.0","2,409.0","-35.0","159,400","3,400","10,700","3.15","-","-","2,424.6","2,447.8","242,520","208,556"
"2015/04/21","2,436.0","2,505.0","2,434.0","2,451.0","+42.0","236,600","7,600","2,600","0.34","0.05","-","2,432.6","2,446.6","215,640","209,488"
"2015/04/22","2,450.0","2,507.0","2,450.0","2,483.0","+32.0","107,100","8,800","6,600","0.75","0.05","-","2,450.8","2,446.6","193,420","209,352"
"2015/04/23","2,483.0","2,530.0","2,483.0","2,504.0","+21.0","125,100","24,300","4,900","0.20","0.05","-","2,458.2","2,447.9","168,480","209,880"
"2015/04/24","2,495.0","2,524.0","2,485.0","2,487.0","-17.0","96,300","17,700","5,500","0.31","0.05","-","2,466.8","2,450.0","144,900","201,428"
"2015/04/27","2,490.0","2,517.0","2,463.0","2,501.0","+14.0","110,100","15,700","5,000","0.32","0.05","-","2,485.2","2,452.0","135,040","196,120"
"2015/04/28","2,495.0","2,506.0","2,430.0","2,496.0","-5.0","181,600","8,300","4,900","0.59","0.05","-","2,494.2","2,454.8","124,040","193,444"
"2015/04/30","2,449.0","2,495.0","2,449.0","2,474.0","-22.0","191,000","8,000","4,900","0.61","0.05","-","2,492.4","2,456.0","140,820","193,296"
