"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","5DVMA","25DVMA"
"2015/04/10","835.0","843.0","826.0","838.0","+7.0","3,973,000","562,000","127,000","0.23","0.05","-","824.6","792.8","6,271,600","5,721,320"
"2015/04/13","838.0","839.0","826.0","827.0","-11.0","2,116,000","477,000","141,000","0.30","0.00","-","830.6","795.5","5,468,000","5,615,000"
"2015/04/14","819.0","831.0","818.0","828.0","+1.0","2,464,000","469,000","104,000","0.22","0.05","-","831.8","798.2","4,435,600","5,552,600"
"2015/04/15","821.0","824.0","813.0","818.0","-10.0","2,210,000","412,000","137,000","0.33","0.05","-","828.4","800.4","2,881,000","5,452,200"
"2015/04/16","814.0","831.0","813.0","826.0","+8.0","3,219,000","460,000","132,000","0.29","0.05","-","827.4","802.8","2,796,400","5,435,560"
"2015/04/17","818.0","822.0","811.0","814.0","-12.0","2,378,000","479,000","137,000","0.29","0.05","-","822.6","805.0","2,477,400","5,196,360"
"2015/04/20","799.0","813.0","798.0","806.0","-8.0","2,708,000","531,000","132,000","0.25","0.00","-","818.4","806.8","2,595,800","5,154,600"
"2015/04/21","802.0","810.0","798.0","807.0","+1.0","3,734,000","531,000","105,000","0.20","0.00","-","814.2","808.6","2,849,800","5,172,400"
"2015/04/22","803.0","823.0","803.0","822.0","+15.0","2,420,000","535,000","140,000","0.26","0.05","-","815.0","810.9","2,891,800","5,140,240"
"2015/04/23","825.0","827.0","810.0","814.0","-8.0","2,636,000","426,000","171,000","0.40","0.00","-","812.6","812.3","2,775,200","5,017,520"
"2015/04/24","812.0","812.0","800.0","805.0","-9.0","2,584,000","400,000","118,000","0.30","0.05","-","810.8","813.2","2,816,400","4,934,800"
"2015/04/27","806.0","811.0","799.0","808.0","+3.0","1,757,000","373,000","143,000","0.38","0.00","-","811.2","812.9","2,626,200","4,616,920"
"2015/04/28","811.0","823.0","809.0","812.0","+4.0","2,598,000","400,000","124,000","0.31","0.00","-","812.2","812.7","2,399,000","4,430,280"
"2015/04/30","767.0","775.0","745.0","750.0","-62.0","10,421,000","138,000","808,000","5.86","-","-","797.8","809.7","3,999,200","4,585,360"
"2015/05/01","753.0","756.0","740.0","748.0","-2.0","5,414,000","113,000","337,000","2.98","-","-","784.6","807.3","4,554,800","4,537,320"
"2015/05/07","749.0","759.0","745.0","754.0","+6.0","4,561,000","100,000","345,000","3.45","-","-","774.4","805.6","4,950,200","4,485,320"
"2015/05/08","750.0","761.0","745.0","759.0","+5.0","3,242,000","95,000","347,000","3.65","-","-","764.6","804.1","5,247,200","4,458,960"
"2015/05/11","779.0","779.0","750.0","766.0","+7.0","4,243,000","123,000","343,000","2.79","-","-","755.4","803.2","5,576,200","4,429,080"
"2015/05/12","770.0","772.0","760.0","765.0","-1.0","2,724,000","133,000","313,000","2.35","-","-","758.4","802.0","4,036,800","4,142,360"
"2015/05/13","765.0","777.0","764.0","770.0","+5.0","3,624,000","138,000","313,000","2.27","-","-","762.8","800.8","3,678,800","4,000,040"
"2015/05/14","766.0","782.0","765.0","769.0","-1.0","2,789,000","116,000","318,000","2.74","-","-","765.8","799.6","3,324,400","3,968,000"
"2015/05/15","775.0","780.0","767.0","773.0","+4.0","2,107,000","129,000","357,000","2.77","-","-","768.6","798.6","3,097,400","3,806,920"
"2015/05/18","778.0","783.0","775.0","783.0","+10.0","2,117,000","137,000","183,000","1.34","-","-","772.0","797.1","2,672,200","3,586,560"
