"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","5DVMA","25DVMA"
"2015/04/24","570.0","576.0","566.0","572.0","-2.0","6,969,000","504,000","812,000","1.61","-","-","564.0","561.8","11,275,200","8,108,120"
"2015/04/27","569.0","573.0","566.0","569.0","-3.0","3,609,000","234,000","801,000","3.42","-","-","567.2","563.2","11,166,800","8,121,880"
"2015/04/28","571.0","581.0","568.0","573.0","+4.0","7,663,000","343,000","767,000","2.24","-","-","569.4","564.2","11,593,000","8,064,280"
"2015/04/30","569.0","577.0","565.0","573.0","0.0","6,048,000","358,000","809,000","2.26","-","-","572.2","564.1","8,024,800","7,471,840"
"2015/05/01","566.0","570.0","562.0","569.0","-4.0","3,919,000","296,000","793,000","2.68","-","-","571.2","563.8","5,641,600","7,056,600"
"2015/05/07","563.0","563.0","554.0","555.0","-14.0","5,272,000","217,000","804,000","3.71","-","-","567.8","563.1","5,302,200","6,772,920"
"2015/05/08","549.0","550.0","540.0","547.0","-8.0","7,766,000","230,000","850,000","3.70","-","-","563.4","562.8","6,133,600","6,715,240"
"2015/05/11","551.0","554.0","547.0","551.0","+4.0","7,106,000","174,000","887,000","5.10","-","-","559.0","562.5","6,022,200","6,750,560"
"2015/05/12","546.0","553.0","539.0","550.0","-1.0","8,879,000","368,000","901,000","2.45","-","-","554.4","561.9","6,588,400","6,706,400"
"2015/05/13","548.0","562.0","547.0","560.0","+10.0","9,304,000","339,000","804,000","2.37","-","-","552.6","561.8","7,665,400","6,739,400"
"2015/05/14","554.0","556.0","547.0","550.0","-10.0","6,450,000","499,000","908,000","1.82","-","-","551.6","561.4","7,901,000","6,852,160"
"2015/05/15","551.0","553.0","545.0","550.0","0.0","5,078,000","426,000","861,000","2.02","-","-","552.2","561.2","7,363,400","6,933,240"
"2015/05/18","550.0","552.0","545.0","548.0","-2.0","4,104,000","422,000","848,000","2.01","-","-","551.6","560.4","6,763,000","6,925,480"
"2015/05/19","549.0","552.0","547.0","550.0","+2.0","4,432,000","421,000","870,000","2.07","-","-","551.6","559.9","5,873,600","6,895,560"
"2015/05/20","550.0","552.0","545.0","547.0","-3.0","5,660,000","421,000","866,000","2.06","-","-","549.0","559.3","5,144,800","6,959,600"
"2015/05/21","549.0","553.0","547.0","549.0","+2.0","4,701,000","441,000","842,000","1.91","-","-","548.8","558.9","4,795,000","7,009,240"
"2015/05/22","549.0","550.0","547.0","549.0","0.0","2,394,000","441,000","882,000","2.00","-","-","548.6","558.6","4,258,200","6,872,680"
"2015/05/25","550.0","550.0","546.0","550.0","+1.0","3,605,000","498,000","877,000","1.76","-","-","549.0","558.0","4,158,400","6,815,800"
"2015/05/26","549.0","551.0","546.0","547.0","-3.0","2,870,000","438,000","916,000","2.09","-","-","548.4","557.4","3,846,000","6,663,200"
"2015/05/27","546.0","547.0","543.0","543.0","-4.0","3,861,000","416,000","967,000","2.32","-","-","547.6","556.3","3,486,200","6,605,720"
"2015/05/28","547.0","551.0","547.0","551.0","+8.0","5,842,000","426,000","901,000","2.12","-","-","548.0","556.0","3,714,400","6,597,560"
"2015/05/29","548.0","551.0","547.0","547.0","-4.0","3,883,000","489,000","902,000","1.84","-","-","547.6","555.8","4,012,200","6,586,840"
"2015/06/01","546.0","556.0","546.0","551.0","+4.0","5,903,000","437,000","911,000","2.08","-","-","547.8","555.3","4,471,800","6,601,680"
"2015/06/02","549.0","560.0","549.0","558.0","+7.0","6,150,000","501,000","871,000","1.74","-","-","550.0","555.3","5,127,800","5,892,120"
"2015/06/03","559.0","571.0","558.0","566.0","+8.0","7,614,000","464,000","362,000","0.78","0.00","-","554.6","555.0","5,878,400","5,563,280"
"2015/06/04","566.0","573.0","560.0","570.0","+4.0","5,736,000","471,000","400,000","0.85","0.00","-","558.4","554.9","5,857,200","5,513,960"
"2015/06/05","565.0","570.0","565.0","568.0","-2.0","2,973,000","476,000","466,000","0.98","0.00","-","562.6","554.8","5,675,200","5,488,520"
"2015/06/08","568.0","568.0","561.0","562.0","-6.0","2,969,000","477,000","573,000","1.20","-","-","564.8","554.4","5,088,400","5,300,760"
"2015/06/09","560.0","560.0","550.0","550.0","-12.0","3,363,000","355,000","531,000","1.50","-","-","563.2","553.5","4,531,000","5,193,360"
"2015/06/10","553.0","556.0","550.0","550.0","0.0","4,290,000","60,000","455,000","7.58","-","-","560.0","552.7","3,866,200","5,208,200"
"2015/06/11","557.0","575.0","556.0","575.0","+25.0","11,512,000","868,000","389,000","0.45","0.00","-","561.0","553.5","5,021,400","5,457,800"
"2015/06/12","579.0","581.0","570.0","574.0","-1.0","8,102,000","48,000","924,000","19.25","-","-","562.2","554.6","6,047,200","5,471,240"
"2015/06/15","567.0","569.0","562.0","567.0","-7.0","3,238,000","101,000","508,000","5.03","-","-","563.2","555.2","6,101,000","5,316,520"
"2015/06/16","566.0","583.0","566.0","581.0","+14.0","7,686,000","94,000","353,000","3.76","-","-","569.4","556.5","6,965,600","5,268,800"
"2015/06/17","581.0","594.0","580.0","591.0","+10.0","9,173,000","100,000","662,000","6.62","-","-","577.6","557.7","7,942,200","5,263,560"
"2015/06/18","593.0","596.0","581.0","589.0","-2.0","8,960,000","103,000","434,000","4.21","-","-","580.4","559.3","7,431,800","5,363,960"
"2015/06/19","594.0","595.0","587.0","590.0","+1.0","4,244,000","110,000","464,000","4.22","-","-","583.6","560.9","6,660,200","5,330,600"
"2015/06/22","593.0","605.0","591.0","599.0","+9.0","8,430,000","127,000","354,000","2.79","-","-","590.0","562.9","7,698,600","5,503,640"
"2015/06/23","598.0","598.0","589.0","596.0","-3.0","5,112,000","148,000","470,000","3.18","-","-","593.0","564.8","7,183,800","5,530,840"
"2015/06/24","599.0","601.0","586.0","586.0","-10.0","5,773,000","120,000","569,000","4.74","-","-","592.0","566.3","6,503,800","5,535,360"
"2015/06/25","586.0","590.0","581.0","582.0","-4.0","4,423,000","110,000","588,000","5.35","-","-","590.6","567.6","5,596,400","5,524,240"
"2015/06/26","582.0","584.0","572.0","581.0","-1.0","4,170,000","104,000","491,000","4.72","-","-","588.8","568.9","5,581,600","5,595,280"
"2015/06/29","571.0","578.0","568.0","575.0","-6.0","5,010,000","136,000","646,000","4.75","-","-","584.0","569.9","4,897,600","5,651,480"
"2015/06/30","573.0","584.0","572.0","575.0","0.0","7,199,000","114,000","540,000","4.74","-","-","579.8","571.0","5,315,000","5,824,640"
"2015/07/01","579.0","589.0","574.0","587.0","+12.0","5,153,000","112,000","537,000","4.79","-","-","580.0","572.8","5,191,000","5,876,320"
"2015/07/02","594.0","609.0","594.0","606.0","+19.0","10,678,000","245,000","487,000","1.99","-","-","584.8","575.0","6,442,000","6,069,760"
"2015/07/03","605.0","613.0","602.0","612.0","+6.0","7,960,000","324,000","532,000","1.64","-","-","591.0","577.6","7,200,000","6,232,840"
"2015/07/06","602.0","611.0","601.0","604.0","-8.0","5,864,000","281,000","695,000","2.47","-","-","596.8","579.7","7,370,800","6,231,280"
"2015/07/07","611.0","615.0","605.0","607.0","+3.0","5,071,000","247,000","608,000","2.46","-","-","603.2","581.7","6,945,200","6,188,120"
"2015/07/08","605.0","610.0","589.0","589.0","-18.0","8,683,000","181,000","645,000","3.56","-","-","603.6","582.6","7,651,200","6,230,880"
"2015/07/09","579.0","593.0","565.0","592.0","+3.0","10,011,000","213,000","693,000","3.25","-","-","600.8","583.5","7,517,800","6,401,880"
"2015/07/10","593.0","596.0","586.0","591.0","-1.0","8,370,000","226,000","663,000","2.93","-","-","596.6","584.4","7,599,800","6,617,760"
"2015/07/13","599.0","608.0","596.0","606.0","+15.0","5,548,000","321,000","552,000","1.72","-","-","597.0","586.2","7,536,600","6,720,920"
"2015/07/14","610.0","613.0","602.0","604.0","-2.0","6,706,000","411,000","543,000","1.32","-","-","596.4","588.3","7,863,600","6,854,640"
"2015/07/15","604.0","607.0","598.0","600.0","-4.0","4,604,000","344,000","551,000","1.60","-","-","598.6","590.3","7,047,800","6,867,200"
"2015/07/16","604.0","609.0","595.0","608.0","+8.0","4,792,000","360,000","537,000","1.49","-","-","601.8","591.6","6,004,000","6,598,400"
"2015/07/17","605.0","612.0","604.0","608.0","0.0","4,017,000","347,000","544,000","1.57","-","-","605.2","593.0","5,133,400","6,435,000"
"2015/07/21","611.0","613.0","607.0","611.0","+3.0","3,867,000","331,000","499,000","1.51","-","-","606.2","594.8","4,797,200","6,460,160"
"2015/07/22","607.0","608.0","603.0","606.0","-5.0","3,067,000","327,000","663,000","2.03","-","-","606.6","595.8","4,069,400","6,275,400"
