9437,0.00056599336261683,1.01034097680286,2743.39090909091,2666.17272727273,2588.95454545455,-428.5,-70.3358208955224,-1,0,78.1985294117647,573.5,-43
7951,0.00119384904197532,0.994828237550135,3024.29302325581,2912.87906976744,2801.46511627907,-505,-92.8857142857143,-4,0,103.901408450704,407,-15
1802,0.00110249260299982,0.993019825187249,1055.84304932735,1021.52914798206,987.215246636771,-131,-28.0405405405405,-1,1,31.6533333333333,155,-12
1801,0.000256276277207913,0.990275095268878,756.219730941704,732.659192825112,709.09865470852,-109,-19.625,-1,0,20.3802816901408,99,48
6586,0.000198959565863987,0.984672560651877,6894.28571428571,6642.85714285714,6391.42857142857,-1020,-179.146341463415,-10,0,190.240963855422,750,-60
1925,0.000652648073842694,0.97855856462518,2987.71396396396,2877.14189189189,2766.56981981982,-602.5,-108.798387096774,-1,2,118.508064516129,548,34
1928,7.02074389750211E-05,0.916612246745672,1875.71651785714,1812.14955357143,1748.58258928571,-318.5,-55.8661971830986,-1,0.5,58.2361111111111,225,-12.5
