"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","5DVMA","25DVMA"
"2015/02/23","4,905.0","4,915.0","4,820.0","4,860.0","-15.0","291,100","185,700","9,000","0.05","0.10","-","4,802.0","4,397.8","280,800","424,324"
"2015/02/24","4,850.0","4,850.0","4,785.0","4,800.0","-60.0","259,200","178,100","9,000","0.05","0.10","-","4,821.0","4,427.4","281,560","429,608"
"2015/02/25","4,600.0","4,600.0","4,460.0","4,505.0","-295.0","992,700","103,400","13,100","0.13","0.10","-","4,771.0","4,446.4","423,460","454,948"
"2015/02/26","4,480.0","4,560.0","4,480.0","4,535.0","+30.0","371,400","111,800","12,500","0.11","0.10","-","4,715.0","4,464.4","451,180","453,496"
"2015/02/27","4,580.0","4,580.0","4,505.0","4,510.0","-25.0","331,600","105,500","11,900","0.11","0.10","-","4,642.0","4,483.6","449,200","456,592"
"2015/03/02","4,560.0","4,615.0","4,545.0","4,605.0","+95.0","341,000","113,500","7,600","0.07","0.10","-","4,591.0","4,504.6","459,180","463,188"
"2015/03/03","4,615.0","4,695.0","4,615.0","4,675.0","+70.0","312,600","124,300","7,100","0.06","0.10","-","4,566.0","4,528.4","469,860","471,340"
"2015/03/04","4,660.0","4,665.0","4,595.0","4,645.0","-30.0","229,100","120,400","7,300","0.06","0.10","-","4,594.0","4,549.4","317,140","471,816"
"2015/03/05","4,630.0","4,700.0","4,630.0","4,700.0","+55.0","159,500","126,500","7,100","0.06","0.10","-","4,627.0","4,569.8","274,760","468,644"
"2015/03/06","4,700.0","4,750.0","4,685.0","4,750.0","+50.0","303,500","115,700","2,700","0.02","0.10","-","4,675.0","4,589.2","269,140","464,464"
"2015/03/09","4,770.0","4,775.0","4,715.0","4,715.0","-35.0","205,600","106,800","7,200","0.07","0.05","-","4,697.0","4,608.0","242,060","460,932"
"2015/03/10","4,755.0","4,755.0","4,585.0","4,600.0","-115.0","363,100","103,700","8,000","0.08","0.05","-","4,682.0","4,622.8","252,160","466,012"
"2015/03/11","4,570.0","4,625.0","4,525.0","4,560.0","-40.0","253,100","97,900","10,500","0.11","0.10","-","4,665.0","4,638.6","256,960","466,760"
"2015/03/12","4,555.0","4,575.0","4,515.0","4,535.0","-25.0","292,900","97,300","29,200","0.30","0.10","-","4,632.0","4,634.2","283,640","402,544"
