"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","5DVMA","25DVMA"
"2015/04/10","2,191.0","2,199.5","2,171.5","2,194.0","+17.0","5,192,400","414,800","109,000","0.26","0.05","-","2,167.6","2,175.2","4,615,600","5,894,580"
"2015/04/13","2,197.0","2,241.5","2,188.5","2,224.0","+30.0","7,654,000","495,400","102,500","0.21","0.05","-","2,186.8","2,175.8","5,667,660","5,968,048"
"2015/04/14","2,230.0","2,241.5","2,210.0","2,234.5","+10.5","5,085,700","450,100","93,900","0.21","0.05","-","2,200.6","2,177.5","5,577,080","5,934,504"
"2015/04/15","2,218.5","2,238.0","2,205.5","2,222.0","-12.5","4,764,300","454,200","116,800","0.26","0.05","-","2,210.4","2,178.4","5,387,880","5,932,936"
"2015/04/16","2,222.5","2,232.5","2,206.0","2,230.0","+8.0","4,539,600","456,100","113,400","0.25","0.05","-","2,221.0","2,178.8","5,447,200","5,904,444"
"2015/04/17","2,240.0","2,260.0","2,230.5","2,252.5","+22.5","6,205,900","597,400","70,400","0.12","0.05","-","2,232.8","2,179.8","5,649,900","5,776,744"
"2015/04/20","2,241.5","2,245.0","2,209.0","2,228.5","-24.0","4,867,800","463,100","79,200","0.17","0.05","-","2,233.8","2,180.7","5,092,660","5,759,500"
"2015/04/21","2,235.5","2,260.0","2,216.5","2,247.0","+18.5","5,953,100","475,000","90,800","0.19","0.05","-","2,236.2","2,181.4","5,266,140","5,784,512"
"2015/04/22","2,263.0","2,280.0","2,225.5","2,229.0","-18.0","7,217,000","452,600","111,100","0.25","0.05","-","2,237.6","2,181.3","5,756,680","5,864,484"
"2015/04/23","2,267.5","2,295.0","2,265.5","2,287.5","+58.5","6,526,300","546,500","73,500","0.13","0.05","-","2,249.2","2,183.6","6,154,020","5,909,436"
