"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","5DVMA","25DVMA"
"2015/02/23","2,762.0","2,763.0","2,735.0","2,750.0","-27.0","32,300","4,400","4,600","1.05","-","-","2,729.0","2,719.2","24,100","12,820"
"2015/02/24","2,740.0","2,805.0","2,738.0","2,802.0","+52.0","23,900","4,800","3,900","0.81","0.00","-","2,754.2","2,721.9","24,480","13,376"
"2015/02/25","2,780.0","2,800.0","2,756.0","2,783.0","-19.0","27,000","4,600","7,600","1.65","-","-","2,770.0","2,723.2","25,060","14,148"
"2015/02/26","2,800.0","2,819.0","2,791.0","2,819.0","+36.0","24,000","4,600","4,000","0.87","0.00","-","2,786.2","2,726.0","24,820","14,892"
"2015/02/27","2,786.0","2,824.0","2,786.0","2,823.0","+4.0","21,600","5,000","6,700","1.34","-","-","2,795.4","2,729.2","25,760","15,532"
"2015/03/02","2,828.0","2,847.0","2,813.0","2,816.0","-7.0","12,300","4,700","3,100","0.66","0.05","-","2,808.6","2,730.7","21,760","15,776"
"2015/03/03","2,816.0","2,835.0","2,808.0","2,820.0","+4.0","12,500","5,300","3,700","0.70","0.05","-","2,812.2","2,732.5","19,480","16,100"
"2015/03/04","2,811.0","2,848.0","2,811.0","2,840.0","+20.0","20,300","5,700","2,400","0.42","0.05","-","2,823.6","2,733.2","18,140","16,516"
"2015/03/05","2,818.0","2,920.0","2,818.0","2,915.0","+75.0","23,500","10,100","1,700","0.17","0.00","-","2,842.8","2,737.5","18,040","17,116"
"2015/03/06","2,886.0","2,955.0","2,886.0","2,927.0","+12.0","25,200","11,900","1,800","0.15","0.05","-","2,863.6","2,744.0","18,760","17,580"
"2015/03/09","2,925.0","2,945.0","2,919.0","2,945.0","+18.0","12,700","13,000","1,400","0.11","0.05","-","2,889.4","2,752.2","18,840","17,608"
"2015/03/10","2,950.0","2,992.0","2,950.0","2,970.0","+25.0","18,600","13,000","1,500","0.12","0.05","-","2,919.4","2,764.1","20,060","17,796"
"2015/03/11","2,940.0","2,994.0","2,939.0","2,986.0","+16.0","16,000","13,500","1,400","0.10","0.05","-","2,948.6","2,776.8","19,200","17,940"
"2015/03/12","2,999.0","3,030.0","2,961.0","2,982.0","-4.0","25,300","13,800","1,400","0.10","0.05","-","2,962.0","2,787.0","19,560","18,592"
"2015/03/13","3,005.0","3,005.0","2,980.0","2,992.0","+10.0","24,700","14,100","1,400","0.10","0.05","-","2,975.0","2,799.6","19,460","19,124"
"2015/03/16","2,961.0","3,005.0","2,950.0","2,992.0","0.0","18,900","14,000","900","0.06","0.05","-","2,984.4","2,812.6","20,700","19,420"
"2015/03/17","2,993.0","3,030.0","2,993.0","3,010.0","+18.0","16,400","13,900","1,000","0.07","0.05","-","2,992.4","2,827.0","20,260","19,608"
"2015/03/18","2,983.0","3,040.0","2,983.0","3,040.0","+30.0","16,100","13,800","900","0.07","0.05","-","3,003.2","2,842.8","20,280","19,968"
"2015/03/19","3,055.0","3,080.0","3,020.0","3,035.0","-5.0","17,100","15,100","800","0.05","0.05","-","3,013.8","2,858.6","18,640","20,032"
