"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","5DVMA","25DVMA"
"2015/04/28","5,285.0","5,300.0","5,269.0","5,300.0","+41.0","5,988,500","794,100","384,700","0.48","0.05","-","5,251.2","4,845.6","10,262,300","8,343,104"
"2015/04/30","5,210.0","5,293.0","5,191.0","5,242.0","-58.0","11,628,500","974,100","459,500","0.47","0.05","-","5,251.4","4,861.7","9,133,760","8,559,676"
"2015/05/01","5,180.0","5,197.0","5,105.0","5,165.0","-77.0","9,072,400","855,300","614,000","0.72","0.00","-","5,240.6","4,879.2","8,334,880","8,475,316"
"2015/05/07","5,135.0","5,165.0","5,092.0","5,121.0","-44.0","8,749,700","818,200","577,900","0.71","0.00","-","5,217.4","4,897.8","8,307,880","8,441,932"
"2015/05/08","5,158.0","5,375.0","5,138.0","5,357.0","+236.0","13,871,200","711,300","463,100","0.65","0.00","-","5,237.0","4,925.4","9,862,060","8,693,280"
"2015/05/11","5,469.0","5,566.0","5,364.0","5,380.0","+23.0","11,642,000","769,300","514,700","0.67","0.00","-","5,253.0","4,956.6","10,992,760","8,880,284"
"2015/05/12","5,386.0","5,433.0","5,288.0","5,400.0","+20.0","7,580,000","604,800","491,800","0.81","0.00","-","5,284.6","4,989.0","10,183,060","8,878,816"
"2015/05/13","5,352.0","5,361.0","5,232.0","5,258.0","-142.0","12,717,200","435,600","1,313,900","3.02","-","-","5,303.2","5,012.2","10,912,020","9,058,208"
"2015/05/14","5,150.0","5,207.0","5,068.0","5,110.0","-148.0","12,931,400","345,700","770,400","2.23","-","-","5,301.0","5,030.7","11,748,360","9,319,848"
"2015/05/15","5,130.0","5,192.0","5,055.0","5,140.0","+30.0","12,904,600","274,600","725,000","2.64","-","-","5,257.6","5,051.6","11,555,040","9,691,036"
"2015/05/18","5,150.0","5,332.0","5,143.0","5,322.0","+182.0","13,315,900","272,300","251,800","0.92","0.00","-","5,246.0","5,077.4","11,889,820","9,917,196"
"2015/05/19","5,322.0","5,357.0","5,272.0","5,313.0","-9.0","8,589,700","254,700","189,000","0.74","0.00","-","5,228.6","5,101.6","12,091,760","9,974,376"
"2015/05/20","5,430.0","5,480.0","5,345.0","5,345.0","+32.0","11,672,400","364,700","139,600","0.38","0.00","-","5,246.0","5,127.4","11,882,800","10,229,596"
"2015/05/21","5,380.0","5,485.0","5,361.0","5,405.0","+60.0","8,165,700","452,100","401,800","0.89","0.00","-","5,305.0","5,155.3","10,929,660","10,260,544"
"2015/05/22","5,406.0","5,418.0","5,346.0","5,395.0","-10.0","6,287,200","512,200","686,200","1.34","-","-","5,356.0","5,181.8","9,606,180","10,351,564"
"2015/05/25","5,450.0","5,476.0","5,418.0","5,446.0","+51.0","5,085,600","575,900","448,400","0.78","0.00","-","5,380.8","5,209.7","7,960,120","10,393,784"
"2015/05/26","5,454.0","5,468.0","5,427.0","5,445.0","-1.0","4,649,800","601,400","489,000","0.81","0.00","-","5,407.2","5,238.6","7,172,140","10,369,220"
"2015/05/27","5,439.0","5,565.0","5,400.0","5,522.0","+77.0","11,361,600","809,800","330,300","0.41","0.00","-","5,442.6","5,263.2","7,109,980","10,311,380"
"2015/05/28","5,580.0","5,698.0","5,548.0","5,675.0","+153.0","13,042,800","907,300","411,200","0.45","0.00","-","5,496.6","5,292.2","8,085,400","10,255,824"
"2015/05/29","5,676.0","5,744.0","5,619.0","5,670.0","-5.0","11,369,300","874,600","707,300","0.81","0.00","-","5,551.6","5,320.6","9,101,820","10,263,304"
"2015/06/01","5,600.0","5,747.0","5,587.0","5,747.0","+77.0","7,183,800","831,500","757,600","0.91","0.00","-","5,611.8","5,348.5","9,521,460","10,125,292"
"2015/06/02","5,732.0","5,743.0","5,587.0","5,595.0","-152.0","9,899,100","707,900","1,074,700","1.52","-","-","5,641.8","5,362.7","10,571,320","9,830,408"
"2015/06/03","5,594.0","5,657.0","5,558.0","5,574.0","-21.0","7,469,900","725,500","519,700","0.72","0.00","-","5,652.2","5,376.9","9,792,980","9,606,532"
"2015/06/04","5,623.0","5,733.0","5,604.0","5,677.0","+103.0","8,981,000","901,800","411,500","0.46","0.00","-","5,652.6","5,394.5","8,980,620","9,610,384"
"2015/06/05","5,611.0","5,633.0","5,538.0","5,591.0","-86.0","7,197,000","776,700","894,400","1.15","-","-","5,636.8","5,407.8","8,146,160","9,654,252"
"2015/06/08","5,690.0","5,690.0","5,561.0","5,597.0","+6.0","7,649,300","854,700","1,071,200","1.25","-","-","5,606.8","5,419.6","8,239,260","9,720,684"
"2015/06/09","5,534.0","5,590.0","5,485.0","5,496.0","-101.0","6,859,600","822,200","1,106,300","1.35","-","-","5,587.0","5,429.8","7,631,360","9,529,928"
"2015/06/10","5,500.0","5,582.0","5,456.0","5,488.0","-8.0","8,402,200","809,200","1,087,000","1.34","-","-","5,569.8","5,442.7","7,817,820","9,503,120"
"2015/06/11","5,495.0","5,556.0","5,492.0","5,510.0","+22.0","7,802,200","791,700","682,300","0.86","0.00","-","5,536.4","5,458.3","7,582,060","9,465,220"
"2015/06/12","5,530.0","5,535.0","5,471.0","5,523.0","+13.0","9,108,600","775,800","876,500","1.13","-","-","5,522.8","5,464.9","7,964,380","9,274,716"
"2015/06/15","5,502.0","5,562.0","5,464.0","5,521.0","-2.0","7,794,600","774,900","758,100","0.98","0.00","-","5,507.6","5,470.6","7,993,440","9,120,820"
"2015/06/16","5,485.0","5,490.0","5,340.0","5,342.0","-179.0","12,094,200","576,400","1,987,700","3.45","-","-","5,476.8","5,468.2","9,040,360","9,301,388"
