1801,0.000251606002912399,1.01093947859849,789.192825112108,765.578475336323,741.964125560538,-109,-19.3150684931507,-1,0,20.6666666666667,99,8
8227,0.000530581497906863,1.00777790846604,14667.577092511,14202.731277533,13737.8854625551,-2130,-416.376811594203,-10,10,452.352941176471,1880,680
9437,0.000594405026108817,1.00347294225687,2697.48630136986,2618.45890410959,2539.43150684932,-428.5,-70.5367647058823,-1,0,79.5661764705882,573.5,-63
9432,0.000645503442366451,0.988497550334261,4733.83031674208,4581.49095022624,4429.15158371041,-702,-115.29375,-4,6,128.89375,749,-108
1925,0.000519905003951129,0.978382633718683,3169.90681818182,3059.72045454545,2949.53409090909,-602.5,-105.952380952381,-1,2,119.825396825397,548,-21
