"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","5DVMA","25DVMA"
"2015/04/28","2,800.0","2,897.0","2,785.0","2,884.0","+49.0","2,954,100","113,400","101,600","0.90","0.00","-","2,877.4","2,917.0","2,223,400","2,113,916"
"2015/04/30","2,863.0","2,877.0","2,800.0","2,831.0","-53.0","2,146,500","105,600","294,000","2.78","-","-","2,860.2","2,916.3","2,312,040","2,128,872"
"2015/05/01","2,802.0","2,825.0","2,761.0","2,822.0","-9.0","1,556,600","101,400","100,400","0.99","0.00","-","2,846.2","2,918.8","2,184,040","2,064,676"
"2015/05/07","2,806.0","2,838.0","2,798.0","2,820.0","-2.0","1,556,200","99,500","97,000","0.97","0.00","-","2,838.4","2,921.2","1,993,300","1,983,604"
"2015/05/08","2,815.0","2,850.0","2,798.0","2,835.0","+15.0","1,110,100","90,300","100,600","1.11","-","-","2,838.4","2,918.4","1,864,700","1,883,240"
"2015/05/11","2,887.0","2,888.0","2,861.0","2,871.0","+36.0","1,415,300","72,600","108,400","1.49","-","-","2,835.8","2,917.2","1,556,940","1,826,828"
"2015/05/12","2,889.0","2,962.0","2,831.0","2,962.0","+91.0","3,664,000","87,800","143,400","1.63","-","-","2,862.0","2,922.0","1,860,440","1,896,500"
"2015/05/13","2,960.0","2,980.0","2,885.0","2,969.0","+7.0","3,230,000","90,600","94,200","1.04","-","-","2,891.4","2,923.5","2,195,120","1,935,932"
"2015/05/14","2,979.0","2,998.0","2,957.0","2,978.0","+9.0","2,202,200","98,400","101,300","1.03","-","-","2,923.0","2,923.6","2,324,320","1,938,376"
"2015/05/15","2,998.0","3,010.0","2,960.0","2,974.0","-4.0","1,891,600","107,900","85,800","0.80","0.00","-","2,950.8","2,924.4","2,480,620","1,963,608"
"2015/05/18","2,975.0","2,982.0","2,949.0","2,957.0","-17.0","1,115,100","104,500","123,600","1.18","-","-","2,968.0","2,923.7","2,420,580","1,914,148"
"2015/05/19","2,963.0","2,993.0","2,952.0","2,957.0","0.0","1,856,300","103,800","100,300","0.97","0.00","-","2,967.0","2,922.6","2,059,040","1,925,872"
"2015/05/20","3,000.0","3,010.0","2,945.0","2,994.0","+37.0","2,199,900","112,000","146,100","1.30","-","-","2,972.0","2,922.2","1,853,020","1,953,456"
"2015/05/21","2,965.0","2,966.0","2,888.0","2,930.0","-64.0","3,664,000","107,000","195,200","1.82","-","-","2,962.4","2,919.4","2,145,380","2,049,888"
"2015/05/22","2,923.0","2,951.0","2,905.0","2,946.0","+16.0","1,652,000","102,000","113,300","1.11","-","-","2,956.8","2,916.6","2,097,460","2,049,580"
