"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","5DVMA","25DVMA"
"2015/03/02","3,180.0","3,186.0","3,153.0","3,164.0","-14.0","23,471,000","108,000","1,971,000","18.25","-","-","3,173.8","2,998.5","34,339,000","41,419,880"
"2015/03/03","3,165.0","3,170.0","3,095.0","3,162.0","-2.0","47,806,000","469,000","1,083,000","2.31","-","-","3,173.2","3,009.9","36,858,800","42,026,400"
"2015/03/04","3,184.0","3,220.0","3,166.0","3,213.0","+51.0","61,158,000","570,000","2,118,000","3.72","-","-","3,184.6","3,020.7","43,445,800","43,146,840"
"2015/03/05","3,200.0","3,212.0","3,175.0","3,209.0","-4.0","31,337,000","406,000","1,496,000","3.68","-","-","3,185.2","3,031.2","40,602,000","43,135,280"
"2015/03/06","3,208.0","3,250.0","3,208.0","3,250.0","+41.0","40,508,000","384,000","1,122,000","2.92","-","-","3,199.6","3,045.6","40,856,000","42,581,560"
"2015/03/09","3,240.0","3,243.0","3,201.0","3,214.0","-36.0","26,831,000","373,000","1,290,000","3.46","-","-","3,209.6","3,063.1","41,528,000","40,641,160"
"2015/03/10","3,230.0","3,235.0","3,156.0","3,180.0","-34.0","37,736,000","630,000","1,016,000","1.61","-","-","3,213.2","3,079.3","39,514,000","40,590,920"
"2015/03/11","3,144.0","3,177.0","3,121.0","3,162.0","-18.0","25,597,000","391,000","1,055,000","2.70","-","-","3,203.0","3,094.0","32,401,800","39,670,440"
"2015/03/12","3,164.0","3,199.0","3,157.0","3,190.0","+28.0","26,842,000","398,000","962,000","2.42","-","-","3,199.2","3,106.6","31,502,800","38,760,840"
"2015/03/13","3,210.0","3,277.0","3,197.0","3,256.0","+66.0","65,721,000","345,000","1,809,000","5.24","-","-","3,200.4","3,121.8","36,545,400","39,965,920"
"2015/03/16","3,224.0","3,240.0","3,188.0","3,196.0","-60.0","38,844,000","309,000","2,261,000","7.32","-","-","3,196.8","3,132.3","38,948,000","40,087,320"
"2015/03/17","3,216.0","3,229.0","3,195.0","3,198.0","+2.0","28,619,000","241,000","1,591,000","6.60","-","-","3,200.4","3,141.6","37,124,600","40,081,680"
